-0.009339281755765047 -0.6084177990393054 -0.005519729490454006 -0.00310467039525903 -0.6345960532418305 -0.08291679055139374 0.03503555020197827 -0.11900945452914012 -0.046879517695209 0.6352539068821262 -0.4255293536184626
-0.03467236347993978 -0.29154951772016297 0.015365632468839634 0.1207863921983255 -0.6292978822567916 0.019547611656264414 0.11776159605062053 -0.04645823522435545 -0.05686677990566871 0.5873607302026475 -0.0421532773729739
0.09208801588246197 0.011100027031864943 -0.024347923633234538 -0.2357537883257234 -0.5524958914709963 -0.021512754018288418 -0.20929108123449766 0.00795859543442886 -0.05808180329132129 0.2378364354184918 -0.2627535024209852
0.05515171196397919 0.14031235375168022 -0.019204485888308576 -0.08372774553504302 -0.6259493244528179 -0.10535922163970196 0.07430072903578948 -0.029341719126648878 -0.0640517628627225 0.09686716417376777 -0.14719668046648499
0.07695690551370848 0.37466237150160486 -0.025983501159610338 0.011301683662526912 -0.3036593014442611 -0.14185104400273313 0.13651084827843604 -0.008490192547367442 -0.03488395247420874 -0.16181603155304197 -0.08611068223976405
0.07663747735600719 0.536631507379528 -0.05339090979308698 -0.184794629668943 -0.5929645662962151 -0.05246688395198331 0.021414225049342647 -0.010496915140926568 -0.0133772472350297 0.040486808014622386 0.047954718680641335
-0.10132676299475808 0.5438172620227182 -0.03081489368735956 0.0318975400458483 -0.5822339053926087 -0.11149694504678263 0.08108477997359498 0.03506321732496701 -0.03206904169008427 -0.09780545304424622 0.18098087643306462
-0.56991367556492 0.4646323394435699 -0.028288404169863435 0.374205647886145 -0.624942520853727 -0.146318774610239 0.18569146348820603 -0.048944576544792964 0.011446878748228594 0.030611209803975782 0.10839326348250314
-0.7069560832838379 0.19558485191856437 -0.04628402077461547 0.4371543946365731 -0.6340891750487516 -0.09608954267243482 0.18390615014325115 -0.1100987625102643 -0.0721498799075564 0.13223962786463525 0.4814489992515747
-0.42931200329212205 -0.11895612386914753 -0.03769902083484392 0.4911468222424487 -0.44150677484048895 -0.06771171242813454 0.1664177901358711 0.13208432035780135 -0.08079117567306382 0.39415542192012076 0.8681930700721473
0.005015796181526585 -0.021491387014467383 -0.027735744042795708 0.12830926329916406 -0.5969514298233186 0.23712705089873595 0.10170900077405767 0.08983381765406395 0.05838300070760149 0.658133888807495 0.5955259106114924
0.06699411214509814 0.15368215769883187 -0.03625859295661633 0.11761129995597944 -0.41864509373011183 -0.07866074977431162 0.13419624938140381 0.06896847390305544 0.17215664419297708 0.7985526124548242 0.736065169369674
-0.08355509586019916 -0.435866681563542 0.019904224911485018 0.24845835570136354 -0.6133304793264135 0.10280965638219233 0.20831448357294127 -0.0015488183308073594 -0.07968944408247111 0.17354108211421676 -0.06292420283412167
-0.04988383471891549 -0.3312752295264394 0.03419658337897892 -0.02103119617161745 -0.6200003545982172 -0.017937170618171017 0.12072274165687667 -0.04119560159014652 -0.08146307246470685 0.2162568470804688 -0.5124314051838789
-0.49118686424043434 0.16127677475119026 -0.04772474980444071 0.25291667309869015 -0.635241528396816 0.09323503604164977 0.19398951451673913 -0.12057235032356554 -0.0801982296387526 0.1388576662078913 -0.6234408155763046
0.06657935920907279 0.2887891835816952 -0.05381688547825908 -0.1443228188507638 -0.6346639100196232 -0.10458703431706418 0.06544037029206828 0.008318312026364866 -0.02467636435982051 -0.2232947045781469 -0.29670895477992265
0.027469433648731598 0.3597336011774301 -0.046607782165178115 -0.11561600282412819 -0.6282159490756969 -0.0553595237580725 0.04047743020384398 0.0027831272932896953 -0.02206582404220376 -0.21971920012799512 0.03715856565737641
0.07130054348711122 0.4096078030276848 -0.06466008276359138 -0.1840677025838405 -0.6301619005561405 -0.12728703781878611 0.02131575089320065 0.1674926036894667 -0.01694770444697942 -0.0654191147898193 0.22108818438151837
0.08426061381199816 0.35317080430697884 -0.031910318314021906 0.07346023279194923 -0.6353279045257592 0.10909669680323313 0.19685068020737792 0.05210146177204992 0.1511081658294243 0.033967357945638744 0.2510462855874505
