4.883593450074631e-11 0.9999999999509634 4.883594234595898e-11 0.5000000000000239 4.9852180597022324e-11 4.9852180597022324e-11 0.9999999999501478 0.5000075824032384 4.9880765632459675e-11 4.9852180597022324e-11 0.9999999999515726 2.314801222660586e-06 4.9450179373797013e-11 0.9999999999510637 0.9999999999509634 0.9999996503901664 0.9999999999515777 4.945017545119436e-11 0.9999931401683456 0.9999931401683456 6.859831833459598e-06 0.9999931401682561 6.859831833459598e-06 0.9999669627468579 0.4999999999997972 0.5000000000002923 0.9813924495434827 1.3176073453205502e-10 0.5000000000000895 1.3156768612389657e-10 0.9999999998685218
8.124053229160871e-06 0.999999469082662 8.124089050193877e-06 0.5000000149831607 2.19412383221274e-05 2.19412383221274e-05 0.9999780688254022 0.616860427630187 2.1945810342578738e-05 2.19412383221274e-05 0.9999995529816387 0.000334127004404398 8.206847191752851e-06 0.9999959508693197 0.999999469082662 0.8395501435429726 0.9999995540454869 8.20901605622678e-06 0.9984162766029728 0.9984162766212789 0.001591377798548576 0.9984124494113645 0.0015913777985497092 0.530628687722478 0.5000037902164239 0.5000000394817242 0.9970544599602247 8.462003757192582e-06 0.500003824053613 8.436458983227164e-06 0.999995393239101
0.05017704061565017 0.9999970925486423 0.05017704067469373 0.5000227880734476 0.07642609037969313 0.07642609037969313 0.9235966822305163 0.5052585755457075 0.07642610477583406 0.07642609037969313 0.9999973782740066 0.051611280124931914 0.05017610534494836 0.9749603330813362 0.9999970925486423 0.9990954868455565 0.9999973750196448 0.05017732966391891 0.6862056696512324 0.6862056696818211 0.3590077229834467 0.6635989724232383 0.35900772373686585 0.6625965702667967 0.5226264775790659 0.5000001358322568 0.896875770764907 0.04771839135317536 0.522626594335591 0.04771830015831067 0.9749083124995368
0.45426879637449097 0.9998025574098107 0.4542687959379255 0.5527606937265845 0.3286157636729862 0.3286157636729862 0.7605954103169147 0.6136826765026147 0.3286159408606964 0.3286157636729862 0.9998114436572043 0.45427255821888624 0.4541889055598057 0.7768276949009534 0.9998025574098107 0.9768052992937558 0.9998114712389422 0.45427771545524775 0.9052703482616272 0.9052703482617288 0.5025925858230746 0.7013388805310787 0.5025925865627551 0.7266610209621729 0.6543463195352377 0.5000043735771 0.8968082920010412 0.381713364924918 0.6543504437540697 0.38170968845728814 0.7726410591137854
0.9627864620633177 0.9996154572514805 0.9627864607065855 0.5245358196939459 0.5174845653884249 0.5174845653884249 0.5166403108425291 0.5341398720973041 0.5174863197041787 0.5174845653884249 0.9996336483031413 0.9627864620633882 0.9600307122289483 0.5623647105260735 0.9996154572514805 0.9996337503159337 0.9996138234057547 0.9628047551281685 0.9684986527393695 0.9684796404718325 0.9666046191813189 0.5009378144828811 0.9666046214795087 0.9679248067456582 0.9468104877377447 0.5000080896357213 0.9570955804452742 0.9280405747576184 0.9467697595497053 0.9280399149086586 0.5187794074387045
0.998768826760416 0.9998782085443598 0.9989191108440213 0.8164212390901351 0.9488236834252342 0.9488236834252342 0.5000000215593097 0.9488237209042569 0.9488236852876277 0.9488236834252342 0.9998782278561033 0.9989191108454617 0.9981548296624829 0.500925681477277 0.9998782085443598 0.9998782279644006 0.9998782068098581 0.9989191302655028 0.9961563202645933 0.9960844196690452 0.9959127298969614 0.5001217854145962 0.9959127298994013 0.9961563044638646 0.9570987084137644 0.500000008588012 0.9577000269749869 0.9564973990304799 0.956507321783828 0.9564973983299799 0.500601319462666
0.9999982476157586 0.9999992157787481 0.9999992156136407 0.9298708647353819 0.9492418953617533 0.9492418953617533 0.5006004907507386 0.9492418953616949 0.9492418953617533 0.9492418953617533 0.9999992157787481 0.9999992157787481 0.9997127772256839 0.5001372747293236 0.9999992157787481 0.9999992157787481 0.9999992139767778 0.9999992157787481 0.9982626181099808 0.9982621515060922 0.9982610496833242 0.5000007841880962 0.9982610496833922 0.9982626181099808 0.9642166992737514 0.5500003750876873 0.9642174834870457 0.9642159150604571 0.963984779032199 0.9642159150604571 0.5000060090034084
0.9999999976624645 0.9999999999999998 0.9999990446724019 0.9986931061121601 0.9999999995156147 0.9999999995156147 0.5000014595889868 0.9999999995156147 0.9999999995156147 0.9999999995156147 0.9999999999999998 0.9999999999999998 0.999999955001261 0.5027323998298378 0.9999999999999998 0.9999999999999998 0.9999999999999754 0.9999999999999998 0.9999999996862219 0.99999999967996 0.9999999996862219 0.49999999999999956 0.9999999996862219 0.9999999996862219 0.995372352034578 0.5063474972968093 0.995372352034578 0.995372352034578 0.9953722988938208 0.995372352034578 0.6000001046108421
0.9999999474282351 0.9999999999999998 0.999973009850978 0.9999999999999415 0.9999999999999998 0.9999999999999998 0.5001318665753524 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999987287158407 0.5032501501323785 0.9999999999999998 0.9999999999999998 0.9999999999999944 0.9999999999999998 0.9999999923954593 0.9999999923099191 0.9999999923954593 0.4999999999999999 0.9999999923954593 0.9999999923954593 0.9999908528534549 0.6309936391815809 0.9999908528534549 0.9999908528534549 0.9999901021807862 0.9999908528534549 0.5000029549955556
0.8999999997608217 0.9999999999999998 0.9999937179328429 0.9999999999999994 0.9999999999999998 0.9999999999999998 0.5000047882163186 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.5010770300531158 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999998 0.9999999999999337 0.9999999999999998 0.4999999999999999 0.9999999999999998 0.9999999999999998 0.9999999997019968 0.5011258999068959 0.9999999997019968 0.9999999997019968 0.9999999962024266 0.9999999997019968 0.500000081486264
